,user,tweet,location,keyword
586,StayAtHomeBrad,@jimmykimmel Trump keeps bragging about crowd size during a pandemic. He’s unhinged! It’s like an arsonist bragging about the number of fire fighters he’s met.,,arsonist
587,Micheline,"@bostonherald So, you want to hire the arsonist to put out the fire.  How embarrassing for you.",Never Trump,arsonist
588,✿ m!rza,the other 1/2 of a whole idiot. favorite arsonist u go baby https://t.co/3RSA4AI406,15,arsonist
589,StayAtHomeBrad,@HKrassenstein @realDonaldTrump @FoxNews Trump bragging about crowd size is like an arsonist bragging about the number of fire fighters he’s met.,,arsonist
590,Queer Supremacist,@DaniSButcher Where’s your house asking for an arsonist friend,The Cool Zone,arsonist
591,Arc. Wole A.,"The #EndSARSCriminals were carefully and systematically categorised by what they looted: Indomie looters, bank robbers, arsonist &amp; co. https://t.co/LaNFD8bH6T","Lagos, Nigeria",arsonist
592,Beau Jeansonne,"If the CNN say Left wing protester or Demonstrator, they mean Murderer or Arsonist.
If they say Right Wing Extremest, they either mean a Leftist Extremist that hates them, or a peaceful protester", https://youtu.be/eHpO9HkHwks,arsonist
593,Connect East Mids,Reward offered in bid to catch serial arsonist who started fires at 4 farms https://t.co/75oMee2kva,East Midlands UK,arsonist
594,Connect East Mids,Reward offered in bid to catch serial arsonist who started fires at 4 farms https://t.co/x6vpRIB8RC,East Midlands UK,arsonist
595,king cimson,arsonist anthem,he/him,arsonist
596,skai,MY ENGLISH TEACHER JUST CALLED ME AN ARSONIST HELLO ????,mcyttwt ♥  ,arsonist
597,Dan Sohege,"Interesting piece by George ""Two child cap, austerity"" Osborne here on why a U-turn is likely on free school meals. It does somewhat feel like an arsonist writing an article about why we need better fire prevention after dousing the house in petrol and chucking a match in though. https://t.co/ZkkDJxSzuw",UK,arsonist
598,aspen/dot ༅:*ﾟ,"the day they take away gay marriage is the day i will be an official, system recognized arsonist. its all fun and games until the cottagecore sapphic gets a fucking flamethrower","• white • they/them!! • blm • acab • multifndm (rwby,lis,tlou,shera) • @junkyqrdking♡♡ •",arsonist
599,CBS46,State fire officials searching for an alleged arsonist: https://t.co/lM3KRnaVJB #cbs46 https://t.co/2AwaAd7ApT,"Atlanta, Ga.",arsonist
600,lagospress,"The Governor expressed concern that some Lagos communities are now vulnerable to crimes, following the arsonist attacks on police stations and facilities housing security operatives.","Lagos, Nigeria",arsonist
601,Jen Smolka,"@BillKristol @Vox_Democracy 1. There's smoke pouring out of the kitchen.
2. The chief arsonist chef, who helped set the the kitchen on fire in the first place, isn't happy about it.
3. The kitchen, w/ a strong aversion to burning down &amp; in spite of 5 other arsonist chefs, will somehow put its own fire out.",,arsonist
602,Oksana Yonan,So the GOP arsonist destroyed 37 ballots.,,arsonist
603,MOE da History Man (Not an Affidavit Story Teller),"@SIyore I dont have proof, and we will all agree the arsonist are not the protesters. Read the account of the man who accompanied his wife to the tv/radio station. He described the arsonists are well organised and learned.",,arsonist
604,TheRideFlight,"@Denk0Real i chose hazmat
i love the arsonist still tho",Not in poizzy's basement,arsonist
605,Dominio✨,I'll be cute arsonist boyfriend :3,he/him,arsonist
606,꧁ʙᴇᴄᴋʏ꧂,@Jillbles @kingminotaurs @tj_melon @kierstenj @AriBerman @Baligubadle1 Where does this say the arsonist’s political affiliation?,🌈Sᴏᴍᴇᴡʜᴇʀᴇ Oᴠᴇʀ Tʜᴇ Rᴀɪɴʙᴏᴡ🌈,arsonist
607,2020 Has Really Sucked,"@ChrizPowell @guypbenson And Bork got “Borked.” 
Dems are like the arsonist who then claims to be trying to put out the fire they set.",,arsonist
608,(((🌊Nix E Lizardbreath Establishment A-Bomb🌊))),I like how the mailbox arsonist was a danger to democracy but now is just a confused young man. $100 says they found out he's a Trump supporter. Or his parents are.,Raccoon City Hive,arsonist
609,Eastern Fire Station,Reward offered in bid to catch serial arsonist who started fires at 4 farms. https://t.co/6IXuLuIz7K,Leicester,arsonist
610,Blond-Father,@rww_gop Hahaha getting us back to pre pandemic strength with the imbecile that allowed the pandemic to spread. We need the arsonist to get us back to pre fire conditions. #BidenHarris2020,"New York, NY",arsonist
611,pony,"@HuXijin_GT You arsonist just spread the fire to the whole world. You are an ignorance of pandemic. The infected case is not a index to evaluate the system. North Korea has zero case , Can you say it is best? Russia has more than one million , can you say Russia bad? Shameless propagandist!",,arsonist
612,David Yuhas,Oregon arsonist released on own recognizance. Lights six more fires. https://t.co/LpNEaa2YZR via @YouTube,"Huntington Beach, CA",arsonist
613,(((celeste cuervo))),"@AtomicAnalyst @RadioFreeTom That day, my father was reading the paper, fully opened, with his back to the window. Suddenly the paper glowed bright orange. I waited for the blast.
Lucky thing it was only a gasoline accelerated fireball. The local arsonist had just torched our garage.",Middle Earth,arsonist
614,Scary Sakura~👻,"he’s not an arsonist
he’s my brother 👁👄👁",,arsonist
615,Χριστος Γεωργιαδης MD PhD,"@activecitizency @neokyma13 @lemondefr He is a pyromaniac indeed but that is only half the story. He is a calculated arsonist only where he can afterwards take on the role of a firefighter. He creates crises only when he knows he can force himself into the discussion for their resolution, hoping to increase his clout.","Baltimore, MD",arsonist
616,EBONY,"And it has come to be known these days that those who accused the police of brutality and demanded for endsars are brute murderers, arsonist, looters and thieves. The import of which is that if given the opportunity to rule this country tomorrow, they will do worst.","LAGOS, NIGERIA",arsonist
617,Lou Telano,"I Agree With The Liberals Living In Gated Community’s, When Confronting A Violent Looter, Arsonist, Rapist, Mugger, Murderer, The Police Should Shoot The Criminal In His Big Toe On His Left Foot!     https://t.co/aIGQWhC1dI",,arsonist
618,Vandelay ₿TC Industries,@IGWTreport The firefighter is the arsonist.,,arsonist
619,stan,@RepsForBiden No. No I don't. I remember when a kid who was cleaning graffiti and offering protesters his services as an EMT was attacked by an angry arsonist when the kid estinguished a fire the guy started at a gas station and had to use deadly force to protect himself..,,arsonist
620,‎ًguada;இ anne’s bday,"@zmring 1 arsonist
2 burglary 
3 burglar 
4 break 
5 sell
6 steal (no estoy segura)
7 mugging 
8 mugger 
9 murder
10 murderer
11 kill
12 steal
13 theft 
14 thief 
15 damage https://t.co/nIBeG8Z57p",she/her,arsonist
621,The Mark,"@FartyParty1 @JokelahomaMic Hahaha, I love that analogy though. I'll make sure to leave my neighborhood arsonist alone in the future!",United States,arsonist
622,Arsonist_GBF,"36494FFE :Battle ID
I need backup!
Lvl 150 Proto Bahamut
https://t.co/iphImoqvQY",,arsonist
623,FartyMcParty1,"@TheMarkRants @JokelahomaMic I mean I'll talk about the weather or joke with people I know didn't just burn down the house but the arsonist, that's just weird.",Cincinnati,arsonist
624,Rose,@KGETnews At this point with all the fires in the past two weeks I’m convinced there’s a serial arsonist on the loose.,"California, USA",arsonist
625,FartyMcParty1,"@TheMarkRants @JokelahomaMic I get that but politics means more to some people to the point where we don't even want to be on the same earth much less joke with them. Personally it would be like standing in front of a house that burned down, killing a family and talking to arsonist about the weather.",Cincinnati,arsonist
626,degenerate leftist scum,"@spacefrog712 If your house is on fire, it is your duty to vote for the BLUE arsonist and not the red one.",Occupied Sioux Territories,arsonist
627,hyacinth ♡,"GOOD MORNING TO PEOPLE WHO LISTEN TO MOTHER MOTHER AND WATCH JSCHLATT, WILBUR, AND TECHNOBLADE, BEE LOVING DYSLEXICS, AND A CERTAIN MAN WHO PLAYS HARDCORE, A CHAOTIC EVIL CHILD, A ARSONIST, AND A RUNAWAY BRUTE https://t.co/tQijMpRlor",snowdin town | she/him,arsonist
628,J Baker,"@JimFKenney @CherelleParker9 Mayor,
Do your job and get the violence
under control. In other words,
""Crack the Whip""!!! That's right,
I said "" Crack the Whip"" on these
Low life protesters, looters, and
arsonist. All I can say is that the
Thug should have ducked.",,arsonist
629,‘RAJ,We should just quit putting the blames on the commuters... these arsonist are enemy of the state with agendas! https://t.co/jf1vJ3c4nU,🌏,arsonist
630,Michael Davis MOTU,"Arsonist showing up at a fire drenched in gas holding a match asking the fire chief to tell a cop just how disgusting arson was isn’t as “pot calling kettle’ as Trump supporters calling out “lying.” 

On the ‘things better left unsaid’ scale it’s #1

THAT unlike Trump is RICH. https://t.co/1OM9fgl4sI",,arsonist
631,axodraws,@icarikiwi another arsonist has been added to the list,brain. rotting. (she/her),arsonist
632,Bub,"@NeoUnrealist @nooonipants @254_Steph @RealSaavedra I mean his isn't expected to weigh in on every riot. He has denounced the general occurence of rioting, looting, and arsonist. Multiple times, mind you. You're just trying to find something wrong at this point.",,arsonist
633,Andrea Rendón,"A Texas family wrestles with loss as a serial arsonist emerges from the past to threaten lives &amp; all they hold dear.
https://t.co/y1kwWacpn3
""I love this story"" ~Amazon reader
#KindleUnlimited #Kindledeals #goodreads #HistoricalFiction #amreading #bookstagram #books","Fort Worth,  Texas",arsonist
634,Stonewall,@ProjectLincoln : What I do not understand #GOP is that 45 is an arsonist and you are the house. He will set fire to you and watch you burn as he walks away. I really thought y’all were smarter than that. #strikethematch,Middle Tennessee,arsonist
635,Alien in my own Nation,"@ErrolWebber @realDonaldTrump He’s had 4 years, token. That’s like electing an arsonist to be fire chief.","South Carolina, USA",arsonist
636,julius collins,"@Daytripper3 How did you like your GM experience??? That was a culture we (members in the band) wanted to demonstrate. People can ""feel"" the value of inclusion. So i disagree; I think civility should be an example from the top. Trump is an arsonist.",Minneapolis MN,arsonist
637,Dubious S Jalopy,"Watching the new Rebecca made me realize how similar it is to Jane Eyre. Poor, vulnerable Mrs. deWinter/Jane Eyre comes to live in a spooky, frigid mansion with rich, cranky men. One has an arsonist for an attic wife and the other has an arsonist for a housekeeper. I love both!","Michigan, USA",arsonist
638,10% for the big guy White Whale,@CBSNews More arsonist.,,arsonist
639,Mike Honcho,Like an arsonist walking away from a housefire with a petrol can and a box of matches... https://t.co/5lNih2OQbu,Uptown Cold Camping - NW LDN,arsonist
640,boy what?,yeri arsonist im calling it https://t.co/lCDxczHEDf,,arsonist
641,~Adestria/Genixlaw~,@TECHNOSOOT Please clean your room :),She/They,arsonist
642,~Adestria/Genixlaw~,@izzywasfound Like schaltts?,She/They,arsonist
643,~Adestria/Genixlaw~,@izzywasfound Oh no D:,She/They,arsonist
644,HaroldJ,@fluffernutter99 The arsonist student who burned down the Junior High School was probably also responsible for a fire at an amusement park where someone died (there had been a band trip to the park that day and he was on it.),,arsonist
645,Joel Sax,@Nodinsnest That's who the arsonist is! #silveradofire,"Trabuco Canyon, CA",arsonist
646,angie,"Quite the fashionista, little arsonist. 

Who doesn't like wearing their waistband  around their knees? https://t.co/Xb1Ujey8bw",No Lists,arsonist
647,~Adestria/Genixlaw~,@izzywasfound Good morning!,She/They,arsonist
648,javi ™,"giving up his body to the man. Pussy full of his cock, clenching around him so hard as if he didn’t want the arsonist to leave. Those heavenly walls felt so good around him that he didn’t want to leave either. &gt;&gt;&gt;",Tomura’s coochie juice,arsonist
649,NameCannotBeBlank,"@LycanGTV @Timcast How far are you willing to go with the term Mental Illness? I understand police training. But how far are you willing to use Mental Illness as an Excuse? Pedophiles, Rapist, Murder's, Arsonist, etc. Are you willing to ignore those as crimes?",Planet Earth ,arsonist
650,Bob Gorovoi (fiery but mostly peaceful),"@FedUpWithTheLot @wawaskittletit3 @JoshFrydenberg In other words, I should thank the arsonist for helping put out the fire he started..??",Melbourne,arsonist
651,Just a Fluffy Shiba Inu 🇺🇸 🇫🇷 🇰🇭,"@WHISKYLOVEXO @NYGovCuomo I think Trump can certainly be criticized, but having Cuomo criticize Trump for the handling of the pandemic is like having an arsonist criticize the fire fighters didn't come quickly enough lol",New York City,arsonist
652,FluffyTheObeseCat,@Gumball742 @PpollingNumbers So you’re openly admitting to supporting a racist and serial arsonist? Nice look man.,,arsonist
653,Denise,I got the arsonist baby before the pity roll wtf am I gonna do with this,PH,arsonist
654,🎃TheSpooooooookyGN🎃,"@HotGirlVideos69 @NintendoRTER New Mario and Luigi game, anyone who doesn't wan't that is an arsonist",my own ass,arsonist
655,Philip Case,"A pyromaniac is targeting farms in #Leicestershire and #Northamptonshire. ££££s of damage has been caused. Police have urged farmers to stay extra vigilant for suspicious activity. 

Story by @timrelf for @FarmersWeekly:

https://t.co/dByqw0UBv3 #ruralcrime #farmfires #arson","Basingstoke, Hampshire, UK",arsonist
656,$uckmy$erotonin,Might as well be a Fucking arsonist I’ve burnt bridges with everyone I love,London,arsonist
657,Niles_Standish,"@MariaBartiromo @wjmcgurn @MorningsMaria @FoxBusiness Tokyo Rose, who has never asked Trump hard questions, advocates for real journalism.

Next up: arsonist seeks better smoke detectors",United States,arsonist
658,Bones McCoy resists,@MyahMcTear The man also lit a dumpster on fire the same day. He is an arsonist and needs to be jailed before he moves on to burn down buildings.,"Massachusetts, USA",arsonist
659,Pete,@Juliobam22 @Tesam22 @IntelMaximus @OfficialAPCNg @RotimiAkeredolu @AyoOyalowo @Equityoyo @DOlusegun @jeffphilips1 So you’re an arsonist and a thief too?,,arsonist
660,saintsenecabot,"Oh tell me this am I an arsonist
I’ve arrested arsonist
There are those who so
There are those who can though",,arsonist
661,Ernie O'Dell,@DanSlott If an arsonist starts to burn your house down should the firefighters reach out and work together with the arsonist? Or maybe the firefighters should put out the fire... just  a thought...,,arsonist
662,mimi scamander ❼,"HAPPIEST OF BIRTHDAYS TO MY FAVORITE ARSONIST! I LOVE YOU CASS also now that ur a mum, this meme is relevant https://t.co/Te9GJJ7o43",and for wave,arsonist
